Date,zone_id,slot,ride_count,prev_slot_demand,prev_day_demand,prev_week_demand,zone_slot_expanding_avg,zone_slot_roll7,zone_expanding_avg,date,weekday,weekday_encoded,month,day,week_of_year,is_weekend,hour_start,slot_label,slot_name,is_holiday,holiday_name,weather_indicator,temp,humidity,precip,precipprob,windspeed,heat_index,temp_range,zone_lat,zone_lon,zone_name,n_locations,demand_ratio,Demand_Category
2024-07-25,6,3,21,16,19,14,15.71359223300971,12.857142857142858,14.434221146085553,2024-07-25,Thursday,3,7,25,30,0,12,12:00-16:00,Afternoon (12:00-16:00),0,None,1,31.2,83.8,9.357,100.0,9.4,165.8014797,8.1,28.66593081081081,77.19968216216216,Zone 6 - Kirti Nagar,37,1.3364226135310473,High
2024-07-25,6,4,33,21,24,28,25.631067961165048,24.285714285714285,14.439516129032258,2024-07-25,Thursday,3,7,25,30,0,16,16:00-20:00,Evening Peak (16:00-20:00),0,None,1,31.2,83.8,9.357,100.0,9.4,165.8014797,8.1,28.66593081081081,77.19968216216216,Zone 6 - Kirti Nagar,37,1.2875,High
2024-07-25,6,5,14,33,17,10,14.839805825242719,17.0,14.45447219983884,2024-07-25,Thursday,3,7,25,30,0,20,20:00-24:00,Late Evening (20:00-24:00),0,None,1,31.2,83.8,9.357,100.0,9.4,165.8014797,8.1,28.66593081081081,77.19968216216216,Zone 6 - Kirti Nagar,37,0.9434085704939483,High
2024-07-25,7,0,1,3,1,0,0.2961165048543689,0.42857142857142855,1.1877022653721683,2024-07-25,Thursday,3,7,25,30,0,0,00:00-04:00,Night (00:00-04:00),0,None,1,31.2,83.8,9.357,100.0,9.4,165.8014797,8.1,28.67650666666667,77.43018666666667,Zone 7 - Ghaziabad,3,3.377049180327869,Low
2024-07-25,7,1,1,1,1,1,0.7038834951456311,0.7142857142857143,1.1875505254648342,2024-07-25,Thursday,3,7,25,30,0,4,04:00-08:00,Night (04:00-08:00),0,None,1,31.2,83.8,9.357,100.0,9.4,165.8014797,8.1,28.67650666666667,77.43018666666667,Zone 7 - Ghaziabad,3,1.4206896551724137,Low
2024-07-25,7,2,2,1,1,3,1.441747572815534,1.5714285714285714,1.187399030694669,2024-07-25,Thursday,3,7,25,30,0,8,08:00-12:00,Morning (08:00-12:00),0,None,1,31.2,83.8,9.357,100.0,9.4,165.8014797,8.1,28.67650666666667,77.43018666666667,Zone 7 - Ghaziabad,3,1.387205387205387,Medium
2024-07-25,7,3,0,2,2,1,1.2621359223300972,1.7142857142857142,1.1880548829701372,2024-07-25,Thursday,3,7,25,30,0,12,12:00-16:00,Afternoon (12:00-16:00),0,None,1,31.2,83.8,9.357,100.0,9.4,165.8014797,8.1,28.67650666666667,77.43018666666667,Zone 7 - Ghaziabad,3,0.0,Low
2024-07-25,7,4,3,0,2,3,2.174757281553398,2.857142857142857,1.1870967741935483,2024-07-25,Thursday,3,7,25,30,0,16,16:00-20:00,Evening Peak (16:00-20:00),0,None,1,31.2,83.8,9.357,100.0,9.4,165.8014797,8.1,28.67650666666667,77.43018666666667,Zone 7 - Ghaziabad,3,1.3794642857142858,Medium
2024-07-25,7,5,1,3,3,2,1.2475728155339805,2.0,1.1885576148267527,2024-07-25,Thursday,3,7,25,30,0,20,20:00-24:00,Late Evening (20:00-24:00),0,None,1,31.2,83.8,9.357,100.0,9.4,165.8014797,8.1,28.67650666666667,77.43018666666667,Zone 7 - Ghaziabad,3,0.8015564202334631,Low
2024-07-25,8,0,0,0,0,0,0.0825242718446602,0.0,0.3592233009708738,2024-07-25,Thursday,3,7,25,30,0,0,00:00-04:00,Night (00:00-04:00),0,None,1,31.2,83.8,9.357,100.0,9.4,165.8014797,8.1,28.67896,76.89904000000001,Zone 8 - Bahadurgarh,1,0.0,Low
2024-07-25,8,1,0,0,0,0,0.1941747572815534,0.14285714285714285,0.3589329021827001,2024-07-25,Thursday,3,7,25,30,0,4,04:00-08:00,Night (04:00-08:00),0,None,1,31.2,83.8,9.357,100.0,9.4,165.8014797,8.1,28.67896,76.89904000000001,Zone 8 - Bahadurgarh,1,0.0,Low
2024-07-25,8,2,0,0,0,0,0.4368932038834951,0.14285714285714285,0.35864297253634897,2024-07-25,Thursday,3,7,25,30,0,8,08:00-12:00,Morning (08:00-12:00),0,None,1,31.2,83.8,9.357,100.0,9.4,165.8014797,8.1,28.67896,76.89904000000001,Zone 8 - Bahadurgarh,1,0.0,Low
2024-07-25,8,3,0,0,0,0,0.38349514563106796,0.2857142857142857,0.3583535108958838,2024-07-25,Thursday,3,7,25,30,0,12,12:00-16:00,Afternoon (12:00-16:00),0,None,1,31.2,83.8,9.357,100.0,9.4,165.8014797,8.1,28.67896,76.89904000000001,Zone 8 - Bahadurgarh,1,0.0,Low
2024-07-25,8,4,2,0,1,3,0.7135922330097088,1.4285714285714286,0.3580645161290323,2024-07-25,Thursday,3,7,25,30,0,16,16:00-20:00,Evening Peak (16:00-20:00),0,None,1,31.2,83.8,9.357,100.0,9.4,165.8014797,8.1,28.67896,76.89904000000001,Zone 8 - Bahadurgarh,1,2.802721088435374,Medium
2024-07-25,8,5,0,2,0,0,0.3446601941747573,0.2857142857142857,0.35938759065269943,2024-07-25,Thursday,3,7,25,30,0,20,20:00-24:00,Late Evening (20:00-24:00),0,None,1,31.2,83.8,9.357,100.0,9.4,165.8014797,8.1,28.67896,76.89904000000001,Zone 8 - Bahadurgarh,1,0.0,Low
2024-07-25,9,0,0,0,0,0,0.04854368932038835,0.0,0.39239482200647247,2024-07-25,Thursday,3,7,25,30,0,0,00:00-04:00,Night (00:00-04:00),0,None,1,31.2,83.8,9.357,100.0,9.4,165.8014797,8.1,28.24264,76.90728,Zone 9 - Bhiwadi,1,0.0,Low
2024-07-25,9,1,0,0,0,0,0.1796116504854369,0.0,0.3920776071139854,2024-07-25,Thursday,3,7,25,30,0,4,04:00-08:00,Night (04:00-08:00),0,None,1,31.2,83.8,9.357,100.0,9.4,165.8014797,8.1,28.24264,76.90728,Zone 9 - Bhiwadi,1,0.0,Low
2024-07-25,9,2,1,0,1,2,0.5436893203883495,0.7142857142857143,0.39176090468497576,2024-07-25,Thursday,3,7,25,30,0,8,08:00-12:00,Morning (08:00-12:00),0,None,1,31.2,83.8,9.357,100.0,9.4,165.8014797,8.1,28.24264,76.90728,Zone 9 - Bhiwadi,1,1.8392857142857144,Low
2024-07-25,9,3,1,1,0,0,0.46116504854368934,0.0,0.3922518159806295,2024-07-25,Thursday,3,7,25,30,0,12,12:00-16:00,Afternoon (12:00-16:00),0,None,1,31.2,83.8,9.357,100.0,9.4,165.8014797,8.1,28.24264,76.90728,Zone 9 - Bhiwadi,1,2.168421052631579,Low
2024-07-25,9,4,0,1,0,1,0.6796116504854369,0.2857142857142857,0.392741935483871,2024-07-25,Thursday,3,7,25,30,0,16,16:00-20:00,Evening Peak (16:00-20:00),0,None,1,31.2,83.8,9.357,100.0,9.4,165.8014797,8.1,28.24264,76.90728,Zone 9 - Bhiwadi,1,0.0,Low
2024-07-25,9,5,1,0,0,0,0.441747572815534,0.5714285714285714,0.39242546333601935,2024-07-25,Thursday,3,7,25,30,0,20,20:00-24:00,Late Evening (20:00-24:00),0,None,1,31.2,83.8,9.357,100.0,9.4,165.8014797,8.1,28.24264,76.90728,Zone 9 - Bhiwadi,1,2.2637362637362637,Low
2024-07-26,0,0,5,23,2,4,3.710144927536232,4.428571428571429,16.762479871175522,2024-07-26,Friday,4,7,26,30,0,0,00:00-04:00,Night (00:00-04:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.625136744186047,77.25694511627907,Zone 0 - Indraprastha,43,1.34765625,Medium
2024-07-26,0,1,8,5,14,10,9.130434782608695,10.714285714285714,16.753016894609814,2024-07-26,Friday,4,7,26,30,0,4,04:00-08:00,Night (04:00-08:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.625136744186047,77.25694511627907,Zone 0 - Indraprastha,43,0.8761904761904762,High
2024-07-26,0,2,17,8,20,23,22.26086956521739,23.285714285714285,16.7459807073955,2024-07-26,Friday,4,7,26,30,0,8,08:00-12:00,Morning (08:00-12:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.625136744186047,77.25694511627907,Zone 0 - Indraprastha,43,0.763671875,High
2024-07-26,0,3,21,17,19,12,18.536231884057973,16.714285714285715,16.746184738955822,2024-07-26,Friday,4,7,26,30,0,12,12:00-16:00,Afternoon (12:00-16:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.625136744186047,77.25694511627907,Zone 0 - Indraprastha,43,1.1329163408913212,High
2024-07-26,0,4,30,21,30,19,29.652173913043477,27.857142857142858,16.74959871589085,2024-07-26,Friday,4,7,26,30,0,16,16:00-20:00,Evening Peak (16:00-20:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.625136744186047,77.25694511627907,Zone 0 - Indraprastha,43,1.0117302052785924,High
2024-07-26,0,5,20,30,23,18,17.285024154589372,17.857142857142858,16.760224538893343,2024-07-26,Friday,4,7,26,30,0,20,20:00-24:00,Late Evening (20:00-24:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.625136744186047,77.25694511627907,Zone 0 - Indraprastha,43,1.1570709893795417,High
2024-07-26,1,0,0,1,2,2,1.0917874396135265,1.0,4.708534621578099,2024-07-26,Friday,4,7,26,30,0,0,00:00-04:00,Night (00:00-04:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.45272,77.02158,Zone 1 - Cyber Hub,12,0.0,Low
2024-07-26,1,1,2,0,1,3,2.632850241545894,3.2857142857142856,4.704746580852776,2024-07-26,Friday,4,7,26,30,0,4,04:00-08:00,Night (04:00-08:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.45272,77.02158,Zone 1 - Cyber Hub,12,0.7596330275229357,Medium
2024-07-26,1,2,10,2,4,11,6.27536231884058,7.0,4.702572347266881,2024-07-26,Friday,4,7,26,30,0,8,08:00-12:00,Morning (08:00-12:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.45272,77.02158,Zone 1 - Cyber Hub,12,1.5935334872979214,High
2024-07-26,1,3,5,10,6,3,5.202898550724638,5.428571428571429,4.706827309236948,2024-07-26,Friday,4,7,26,30,0,12,12:00-16:00,Afternoon (12:00-16:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.45272,77.02158,Zone 1 - Cyber Hub,12,0.9610027855153204,Medium
2024-07-26,1,4,11,5,8,8,8.03864734299517,8.142857142857142,4.707062600321027,2024-07-26,Friday,4,7,26,30,0,16,16:00-20:00,Evening Peak (16:00-20:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.45272,77.02158,Zone 1 - Cyber Hub,12,1.3683894230769231,High
2024-07-26,1,5,9,11,1,4,5.009661835748792,5.428571428571429,4.712109061748196,2024-07-26,Friday,4,7,26,30,0,20,20:00-24:00,Late Evening (20:00-24:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.45272,77.02158,Zone 1 - Cyber Hub,12,1.7965284474445515,High
2024-07-26,2,0,5,20,2,3,4.463768115942029,3.857142857142857,19.901771336553946,2024-07-26,Friday,4,7,26,30,0,0,00:00-04:00,Night (00:00-04:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.609300392156864,77.21153411764706,Zone 2 - Panchsheel Park,51,1.12012987012987,Medium
2024-07-26,2,1,10,5,13,10,10.893719806763285,10.714285714285714,19.889782783588092,2024-07-26,Friday,4,7,26,30,0,4,04:00-08:00,Night (04:00-08:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.609300392156864,77.21153411764706,Zone 2 - Panchsheel Park,51,0.917960088691796,High
2024-07-26,2,2,28,10,26,33,26.632850241545892,30.571428571428573,19.881832797427652,2024-07-26,Friday,4,7,26,30,0,8,08:00-12:00,Morning (08:00-12:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.609300392156864,77.21153411764706,Zone 2 - Panchsheel Park,51,1.051333212407038,High
2024-07-26,2,3,24,28,31,16,21.96135265700483,23.571428571428573,19.888353413654617,2024-07-26,Friday,4,7,26,30,0,12,12:00-16:00,Afternoon (12:00-16:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.609300392156864,77.21153411764706,Zone 2 - Panchsheel Park,51,1.0928288605367356,High
2024-07-26,2,4,33,24,29,38,34.71497584541063,37.42857142857143,19.891653290529696,2024-07-26,Friday,4,7,26,30,0,16,16:00-20:00,Evening Peak (16:00-20:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.609300392156864,77.21153411764706,Zone 2 - Panchsheel Park,51,0.9505983857500696,High
2024-07-26,2,5,21,33,20,15,20.743961352657006,20.857142857142858,19.902165196471532,2024-07-26,Friday,4,7,26,30,0,20,20:00-24:00,Late Evening (20:00-24:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.609300392156864,77.21153411764706,Zone 2 - Panchsheel Park,51,1.0123428039124358,High
2024-07-26,3,0,1,3,0,1,0.6521739130434783,0.5714285714285714,3.175523349436393,2024-07-26,Friday,4,7,26,30,0,0,00:00-04:00,Night (00:00-04:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.59822,77.0568,Zone 3 - Paschim Vihar,8,1.5333333333333332,Low
2024-07-26,3,1,2,1,0,1,1.6666666666666667,0.8571428571428571,3.1737731295253417,2024-07-26,Friday,4,7,26,30,0,4,04:00-08:00,Night (04:00-08:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.59822,77.0568,Zone 3 - Paschim Vihar,8,1.2,Medium
2024-07-26,3,2,5,2,5,6,4.024154589371981,3.5714285714285716,3.172829581993569,2024-07-26,Friday,4,7,26,30,0,8,08:00-12:00,Morning (08:00-12:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.59822,77.0568,Zone 3 - Paschim Vihar,8,1.2424969987995198,Medium
2024-07-26,3,3,3,5,2,1,3.7004830917874396,3.142857142857143,3.17429718875502,2024-07-26,Friday,4,7,26,30,0,12,12:00-16:00,Afternoon (12:00-16:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.59822,77.0568,Zone 3 - Paschim Vihar,8,0.8107049608355091,Medium
2024-07-26,3,4,6,3,2,8,5.734299516908212,5.428571428571429,3.1741573033707864,2024-07-26,Friday,4,7,26,30,0,16,16:00-20:00,Evening Peak (16:00-20:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.59822,77.0568,Zone 3 - Paschim Vihar,8,1.0463352990732941,Medium
2024-07-26,3,5,1,6,3,1,3.2753623188405796,3.142857142857143,3.1764234161988774,2024-07-26,Friday,4,7,26,30,0,20,20:00-24:00,Late Evening (20:00-24:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.59822,77.0568,Zone 3 - Paschim Vihar,8,0.30530973451327437,Low
2024-07-26,4,0,1,9,2,2,1.0338164251207729,1.4285714285714286,5.096618357487923,2024-07-26,Friday,4,7,26,30,0,0,00:00-04:00,Night (00:00-04:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.527483076923076,77.19609846153847,Zone 4 - Aya Nagar,13,0.9672897196261683,Low
2024-07-26,4,1,1,1,3,7,2.9855072463768115,3.7142857142857144,5.093322606596943,2024-07-26,Friday,4,7,26,30,0,4,04:00-08:00,Night (04:00-08:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.527483076923076,77.19609846153847,Zone 4 - Aya Nagar,13,0.33495145631067963,Low
2024-07-26,4,2,7,1,2,5,6.463768115942029,6.142857142857143,5.090032154340836,2024-07-26,Friday,4,7,26,30,0,8,08:00-12:00,Morning (08:00-12:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.527483076923076,77.19609846153847,Zone 4 - Aya Nagar,13,1.0829596412556053,High
2024-07-26,4,3,5,7,6,4,5.913043478260869,6.0,5.091566265060241,2024-07-26,Friday,4,7,26,30,0,12,12:00-16:00,Afternoon (12:00-16:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.527483076923076,77.19609846153847,Zone 4 - Aya Nagar,13,0.8455882352941178,Medium
2024-07-26,4,4,10,5,9,8,8.88888888888889,7.571428571428571,5.091492776886035,2024-07-26,Friday,4,7,26,30,0,16,16:00-20:00,Evening Peak (16:00-20:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.527483076923076,77.19609846153847,Zone 4 - Aya Nagar,13,1.125,High
2024-07-26,4,5,3,10,9,9,5.294685990338165,6.0,5.095429029671211,2024-07-26,Friday,4,7,26,30,0,20,20:00-24:00,Late Evening (20:00-24:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.527483076923076,77.19609846153847,Zone 4 - Aya Nagar,13,0.5666058394160584,Medium
2024-07-26,5,0,1,5,0,1,0.5603864734299517,0.14285714285714285,2.711755233494364,2024-07-26,Friday,4,7,26,30,0,0,00:00-04:00,Night (00:00-04:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.526365714285713,77.35366857142857,Zone 5 - Noida Extension,7,1.7844827586206895,Low
2024-07-26,5,1,4,1,3,2,1.4396135265700483,1.5714285714285714,2.7103781174577635,2024-07-26,Friday,4,7,26,30,0,4,04:00-08:00,Night (04:00-08:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.526365714285713,77.35366857142857,Zone 5 - Noida Extension,7,2.778523489932886,Medium
2024-07-26,5,2,4,4,0,3,3.816425120772947,3.5714285714285716,2.7114147909967845,2024-07-26,Friday,4,7,26,30,0,8,08:00-12:00,Morning (08:00-12:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.526365714285713,77.35366857142857,Zone 5 - Noida Extension,7,1.0481012658227848,Medium
2024-07-26,5,3,5,4,3,5,2.9516908212560384,2.857142857142857,2.7124497991967873,2024-07-26,Friday,4,7,26,30,0,12,12:00-16:00,Afternoon (12:00-16:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.526365714285713,77.35366857142857,Zone 5 - Noida Extension,7,1.6939443535188217,Medium
2024-07-26,5,4,3,5,11,2,4.57487922705314,5.428571428571429,2.7142857142857144,2024-07-26,Friday,4,7,26,30,0,16,16:00-20:00,Evening Peak (16:00-20:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.526365714285713,77.35366857142857,Zone 5 - Noida Extension,7,0.6557550158394931,Medium
2024-07-26,5,5,8,3,5,4,2.927536231884058,4.142857142857143,2.714514835605453,2024-07-26,Friday,4,7,26,30,0,20,20:00-24:00,Late Evening (20:00-24:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.526365714285713,77.35366857142857,Zone 5 - Noida Extension,7,2.7326732673267324,High
2024-07-26,6,0,3,14,2,2,3.1932367149758454,3.142857142857143,14.454106280193237,2024-07-26,Friday,4,7,26,30,0,0,00:00-04:00,Night (00:00-04:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.66593081081081,77.19968216216216,Zone 6 - Kirti Nagar,37,0.9394856278366112,Medium
2024-07-26,6,1,8,3,5,8,8.067632850241546,7.857142857142857,14.444891391794046,2024-07-26,Friday,4,7,26,30,0,4,04:00-08:00,Night (04:00-08:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.66593081081081,77.19968216216216,Zone 6 - Kirti Nagar,37,0.9916167664670659,High
2024-07-26,6,2,15,8,16,22,19.22222222222222,17.0,14.439710610932476,2024-07-26,Friday,4,7,26,30,0,8,08:00-12:00,Morning (08:00-12:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.66593081081081,77.19968216216216,Zone 6 - Kirti Nagar,37,0.7803468208092486,High
2024-07-26,6,3,21,15,21,13,15.73913043478261,13.857142857142858,14.440160642570282,2024-07-26,Friday,4,7,26,30,0,12,12:00-16:00,Afternoon (12:00-16:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.66593081081081,77.19968216216216,Zone 6 - Kirti Nagar,37,1.3342541436464088,High
2024-07-26,6,4,27,21,33,20,25.666666666666668,25.0,14.445425361155698,2024-07-26,Friday,4,7,26,30,0,16,16:00-20:00,Evening Peak (16:00-20:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.66593081081081,77.19968216216216,Zone 6 - Kirti Nagar,37,1.051948051948052,High
2024-07-26,6,5,16,27,14,17,14.83574879227053,17.571428571428573,14.455493183640737,2024-07-26,Friday,4,7,26,30,0,20,20:00-24:00,Late Evening (20:00-24:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.66593081081081,77.19968216216216,Zone 6 - Kirti Nagar,37,1.0784760664278736,High
2024-07-26,7,0,0,1,1,1,0.2995169082125604,0.5714285714285714,1.1884057971014492,2024-07-26,Friday,4,7,26,30,0,0,00:00-04:00,Night (00:00-04:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.67650666666667,77.43018666666667,Zone 7 - Ghaziabad,3,0.0,Low
2024-07-26,7,1,0,0,1,0,0.7053140096618358,0.7142857142857143,1.1874497184231698,2024-07-26,Friday,4,7,26,30,0,4,04:00-08:00,Night (04:00-08:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.67650666666667,77.43018666666667,Zone 7 - Ghaziabad,3,0.0,Low
2024-07-26,7,2,2,0,2,1,1.4444444444444444,1.4285714285714286,1.1864951768488745,2024-07-26,Friday,4,7,26,30,0,8,08:00-12:00,Morning (08:00-12:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.67650666666667,77.43018666666667,Zone 7 - Ghaziabad,3,1.3846153846153846,Medium
2024-07-26,7,3,3,2,0,3,1.2560386473429952,1.5714285714285714,1.18714859437751,2024-07-26,Friday,4,7,26,30,0,12,12:00-16:00,Afternoon (12:00-16:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.67650666666667,77.43018666666667,Zone 7 - Ghaziabad,3,2.3884615384615384,Medium
2024-07-26,7,4,3,3,3,1,2.178743961352657,2.857142857142857,1.1886035313001606,2024-07-26,Friday,4,7,26,30,0,16,16:00-20:00,Evening Peak (16:00-20:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.67650666666667,77.43018666666667,Zone 7 - Ghaziabad,3,1.376940133037694,Medium
2024-07-26,7,5,1,3,1,2,1.2463768115942029,1.8571428571428572,1.190056134723336,2024-07-26,Friday,4,7,26,30,0,20,20:00-24:00,Late Evening (20:00-24:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.67650666666667,77.43018666666667,Zone 7 - Ghaziabad,3,0.8023255813953488,Low
2024-07-26,8,0,0,0,0,0,0.0821256038647343,0.0,0.35909822866344604,2024-07-26,Friday,4,7,26,30,0,0,00:00-04:00,Night (00:00-04:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.67896,76.89904000000001,Zone 8 - Bahadurgarh,1,0.0,Low
2024-07-26,8,1,1,0,0,0,0.1932367149758454,0.14285714285714285,0.3588093322606597,2024-07-26,Friday,4,7,26,30,0,4,04:00-08:00,Night (04:00-08:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.67896,76.89904000000001,Zone 8 - Bahadurgarh,1,5.175,Low
2024-07-26,8,2,0,1,0,0,0.43478260869565216,0.14285714285714285,0.35932475884244375,2024-07-26,Friday,4,7,26,30,0,8,08:00-12:00,Morning (08:00-12:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.67896,76.89904000000001,Zone 8 - Bahadurgarh,1,0.0,Low
2024-07-26,8,3,2,0,0,0,0.38164251207729466,0.2857142857142857,0.35903614457831323,2024-07-26,Friday,4,7,26,30,0,12,12:00-16:00,Afternoon (12:00-16:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.67896,76.89904000000001,Zone 8 - Bahadurgarh,1,5.2405063291139244,Medium
2024-07-26,8,4,0,2,2,3,0.7198067632850241,1.2857142857142858,0.36035313001605135,2024-07-26,Friday,4,7,26,30,0,16,16:00-20:00,Evening Peak (16:00-20:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.67896,76.89904000000001,Zone 8 - Bahadurgarh,1,0.0,Low
2024-07-26,8,5,0,0,0,0,0.34299516908212563,0.2857142857142857,0.36006415396952685,2024-07-26,Friday,4,7,26,30,0,20,20:00-24:00,Late Evening (20:00-24:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.67896,76.89904000000001,Zone 8 - Bahadurgarh,1,0.0,Low
2024-07-26,9,0,0,1,0,0,0.04830917874396135,0.0,0.392914653784219,2024-07-26,Friday,4,7,26,30,0,0,00:00-04:00,Night (00:00-04:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.24264,76.90728,Zone 9 - Bhiwadi,1,0.0,Low
2024-07-26,9,1,0,0,0,0,0.178743961352657,0.0,0.3925985518905873,2024-07-26,Friday,4,7,26,30,0,4,04:00-08:00,Night (04:00-08:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.24264,76.90728,Zone 9 - Bhiwadi,1,0.0,Low
2024-07-26,9,2,0,0,1,0,0.5458937198067633,0.5714285714285714,0.39228295819935693,2024-07-26,Friday,4,7,26,30,0,8,08:00-12:00,Morning (08:00-12:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.24264,76.90728,Zone 9 - Bhiwadi,1,0.0,Low
2024-07-26,9,3,0,0,1,0,0.463768115942029,0.14285714285714285,0.39196787148594375,2024-07-26,Friday,4,7,26,30,0,12,12:00-16:00,Afternoon (12:00-16:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.24264,76.90728,Zone 9 - Bhiwadi,1,0.0,Low
2024-07-26,9,4,0,0,0,1,0.6763285024154589,0.14285714285714285,0.391653290529695,2024-07-26,Friday,4,7,26,30,0,16,16:00-20:00,Evening Peak (16:00-20:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.24264,76.90728,Zone 9 - Bhiwadi,1,0.0,Low
2024-07-26,9,5,0,0,1,2,0.4444444444444444,0.7142857142857143,0.3913392141138733,2024-07-26,Friday,4,7,26,30,0,20,20:00-24:00,Late Evening (20:00-24:00),0,None,1,30.9,85.7,32.459,100.0,11.2,166.0368608,5.9,28.24264,76.90728,Zone 9 - Bhiwadi,1,0.0,Low
2024-07-27,0,0,5,20,5,5,3.7163461538461537,4.571428571428571,16.762820512820515,2024-07-27,Saturday,5,7,27,30,1,0,00:00-04:00,Night (00:00-04:00),0,None,0,31.3,85.7,0.0,0.0,16.6,163.743442,6.0,28.625136744186047,77.25694511627907,Zone 0 - Indraprastha,43,1.3454075032341526,Medium
2024-07-27,0,1,9,5,8,13,9.125,10.428571428571429,16.753402722177743,2024-07-27,Saturday,5,7,27,30,1,4,04:00-08:00,Night (04:00-08:00),0,None,0,31.3,85.7,0.0,0.0,16.6,163.743442,6.0,28.625136744186047,77.25694511627907,Zone 0 - Indraprastha,43,0.9863013698630136,High
