date,hour,day,day_name,cluster,rainfall_mm,booking_id
2024-08-15,11,15,Thursday,0,137.0,"""CNR9265083"""
2024-02-28,13,28,Wednesday,0,0.0,"""CNR6187427"""
2024-10-04,19,4,Friday,0,0.0,"""CNR1217171"""
2024-08-09,15,9,Friday,0,52.5,"""CNR9387808"""
2024-09-15,21,15,Sunday,4,101.7,"""CNR3260129"""
2024-07-22,21,22,Monday,0,0.0,"""CNR1145768"""
2024-02-21,9,21,Wednesday,4,0.0,"""CNR4695777"""
2024-03-30,21,30,Saturday,11,0.0,"""CNR2546086"""
2024-09-03,7,3,Tuesday,9,123.3,"""CNR2686566"""
2024-10-26,15,26,Saturday,39,0.0,"""CNR4988093"""
2024-09-11,12,11,Wednesday,23,0.0,"""CNR2709712"""
2024-08-19,18,19,Monday,0,120.7,"""CNR2270526"""
2024-03-15,17,15,Friday,0,0.0,"""CNR8092996"""
2024-06-21,19,21,Friday,0,0.0,"""CNR1081914"""
2024-03-23,21,23,Saturday,36,0.0,"""CNR9002847"""
2024-10-24,11,24,Thursday,0,0.0,"""CNR4607272"""
2024-08-14,8,14,Wednesday,0,103.8,"""CNR1857721"""
2024-10-17,11,17,Thursday,44,0.0,"""CNR3106444"""
2024-05-19,11,19,Sunday,0,0.0,"""CNR9617557"""
2024-08-10,17,10,Saturday,2,0.0,"""CNR4442617"""
2024-04-26,21,26,Friday,43,0.0,"""CNR2317924"""
2024-06-22,14,22,Saturday,0,0.0,"""CNR9785101"""
2024-09-25,8,25,Wednesday,4,0.0,"""CNR3776754"""
2024-06-10,15,10,Monday,11,0.0,"""CNR1448663"""
2024-05-30,18,30,Thursday,0,0.0,"""CNR4582136"""
2024-11-02,23,2,Saturday,0,0.0,"""CNR7284209"""
2024-02-27,14,27,Tuesday,44,0.0,"""CNR1224033"""
2024-11-06,16,6,Wednesday,0,0.0,"""CNR1784978"""
2024-11-14,10,14,Thursday,0,0.0,"""CNR9718571"""
2024-09-09,12,9,Monday,0,156.7,"""CNR9807438"""
2024-12-15,16,15,Sunday,42,0.0,"""CNR9143635"""
2024-06-19,15,19,Wednesday,37,0.0,"""CNR7958522"""
2024-02-15,15,15,Thursday,0,0.0,"""CNR3124887"""
2024-09-18,5,18,Wednesday,1,104.0,"""CNR3105104"""
2024-09-26,20,26,Thursday,0,32.4,"""CNR9715129"""
2024-10-01,17,1,Tuesday,0,0.0,"""CNR3518189"""
2024-09-15,18,15,Sunday,0,101.7,"""CNR6413466"""
2024-09-18,20,18,Wednesday,0,104.0,"""CNR7951966"""
2024-06-02,10,2,Sunday,13,0.0,"""CNR1871615"""
2024-08-20,15,20,Tuesday,0,277.7,"""CNR8516170"""
2024-10-24,11,24,Thursday,0,0.0,"""CNR5728522"""
2024-04-13,16,13,Saturday,0,0.0,"""CNR3574115"""
2024-12-20,21,20,Friday,0,0.0,"""CNR9547254"""
2024-03-10,14,10,Sunday,37,0.0,"""CNR2527967"""
2024-05-22,16,22,Wednesday,0,0.0,"""CNR4480054"""
2024-03-10,13,10,Sunday,1,0.0,"""CNR6115569"""
2024-02-26,22,26,Monday,0,18.6,"""CNR8985712"""
2024-11-14,21,14,Thursday,3,0.0,"""CNR3153297"""
2024-03-23,6,23,Saturday,16,0.0,"""CNR8502174"""
2024-12-24,10,24,Tuesday,37,0.0,"""CNR3034257"""
2024-12-04,19,4,Wednesday,0,0.0,"""CNR9316617"""
2024-03-29,10,29,Friday,0,0.0,"""CNR5838957"""
2024-11-09,19,9,Saturday,0,0.0,"""CNR7825217"""
2024-01-23,20,23,Tuesday,0,0.0,"""CNR1443758"""
2024-04-26,0,26,Friday,0,0.0,"""CNR6267860"""
2024-07-10,22,10,Wednesday,30,50.9,"""CNR3996403"""
2024-06-19,13,19,Wednesday,0,0.0,"""CNR1998313"""
2024-12-30,17,30,Monday,0,0.0,"""CNR8413803"""
2024-06-21,22,21,Friday,0,0.0,"""CNR1468423"""
2024-02-05,15,5,Monday,0,0.0,"""CNR3392203"""
2024-01-05,8,5,Friday,0,0.0,"""CNR5296821"""
2024-05-28,21,28,Tuesday,0,0.0,"""CNR3405860"""
2024-02-27,15,27,Tuesday,0,0.0,"""CNR2289488"""
2024-01-27,23,27,Saturday,0,0.0,"""CNR2295962"""
2024-02-11,16,11,Sunday,0,0.0,"""CNR2311366"""
2024-09-14,10,14,Saturday,0,0.0,"""CNR7214860"""
2024-05-07,8,7,Tuesday,0,0.0,"""CNR3071900"""
2024-09-24,18,24,Tuesday,0,0.0,"""CNR2366401"""
2024-03-18,7,18,Monday,0,0.0,"""CNR1056366"""
2024-12-28,9,28,Saturday,0,0.0,"""CNR4986600"""
2024-11-03,18,3,Sunday,10,0.0,"""CNR6411311"""
2024-05-05,12,5,Sunday,0,0.0,"""CNR9940924"""
2024-10-15,11,15,Tuesday,20,0.0,"""CNR8614564"""
2024-06-22,20,22,Saturday,0,0.0,"""CNR2963851"""
2024-12-11,20,11,Wednesday,0,0.0,"""CNR8499655"""
2024-09-26,18,26,Thursday,0,32.4,"""CNR5376186"""
2024-08-25,18,25,Sunday,0,51.1,"""CNR2089959"""
2024-04-13,17,13,Saturday,5,0.0,"""CNR7712304"""
2024-12-22,14,22,Sunday,23,0.0,"""CNR8444733"""
2024-09-15,10,15,Sunday,0,101.7,"""CNR4015441"""
2024-04-12,12,12,Friday,40,0.0,"""CNR8798444"""
2024-04-26,16,26,Friday,12,0.0,"""CNR6636270"""
2024-11-14,22,14,Thursday,0,0.0,"""CNR2305067"""
2024-03-21,11,21,Thursday,39,0.0,"""CNR8684542"""
2024-03-06,14,6,Wednesday,36,0.0,"""CNR6700140"""
2024-08-06,18,6,Tuesday,0,0.0,"""CNR5502962"""
2024-10-03,8,3,Thursday,0,0.0,"""CNR4767406"""
2024-12-29,10,29,Sunday,32,0.0,"""CNR1933494"""
2024-05-17,2,17,Friday,0,0.0,"""CNR9900562"""
2024-05-21,20,21,Tuesday,13,0.0,"""CNR8560712"""
2024-04-02,21,2,Tuesday,26,0.0,"""CNR1089762"""
2024-10-22,16,22,Tuesday,0,0.0,"""CNR2809197"""
2024-12-07,18,7,Saturday,0,0.0,"""CNR9999488"""
2024-03-14,18,14,Thursday,0,0.0,"""CNR4225460"""
2024-09-06,11,6,Friday,0,0.0,"""CNR9634800"""
2024-11-11,10,11,Monday,0,0.0,"""CNR3603720"""
2024-05-06,5,6,Monday,0,0.0,"""CNR3474116"""
2024-05-23,15,23,Thursday,15,0.0,"""CNR8238050"""
2024-09-01,10,1,Sunday,0,0.0,"""CNR9610061"""
2024-03-24,21,24,Sunday,0,0.0,"""CNR6963389"""
2024-09-18,12,18,Wednesday,3,104.0,"""CNR9366536"""
2024-04-07,17,7,Sunday,0,0.0,"""CNR8137550"""
2024-10-17,17,17,Thursday,17,0.0,"""CNR9928537"""
2024-11-10,11,10,Sunday,2,0.0,"""CNR9225739"""
2024-11-02,8,2,Saturday,0,0.0,"""CNR1676457"""
2024-04-22,7,22,Monday,0,0.0,"""CNR9423456"""
2024-03-19,19,19,Tuesday,0,0.0,"""CNR7059769"""
2024-07-04,14,4,Thursday,0,102.9,"""CNR9471234"""
2024-10-25,14,25,Friday,0,6.4,"""CNR7916784"""
2024-04-27,18,27,Saturday,3,0.0,"""CNR6985955"""
2024-03-09,18,9,Saturday,38,0.0,"""CNR5130902"""
2024-03-05,11,5,Tuesday,0,0.0,"""CNR7825379"""
2024-10-16,13,16,Wednesday,0,0.0,"""CNR2517394"""
2024-08-13,9,13,Tuesday,0,189.3,"""CNR5778969"""
2024-02-11,15,11,Sunday,0,0.0,"""CNR3644558"""
2024-06-10,22,10,Monday,0,0.0,"""CNR4728681"""
2024-03-12,19,12,Tuesday,14,0.0,"""CNR4072126"""
2024-07-08,14,8,Monday,0,0.0,"""CNR8222077"""
2024-09-18,9,18,Wednesday,0,104.0,"""CNR1183371"""
2024-10-11,13,11,Friday,9,0.0,"""CNR6897453"""
2024-05-31,13,31,Friday,0,21.3,"""CNR2241105"""
2024-12-20,11,20,Friday,0,0.0,"""CNR4879736"""
2024-04-07,17,7,Sunday,19,0.0,"""CNR6631971"""
2024-08-09,14,9,Friday,0,52.5,"""CNR6908520"""
2024-12-12,1,12,Thursday,0,0.0,"""CNR3469606"""
2024-03-22,10,22,Friday,0,0.0,"""CNR4282449"""
2024-08-07,20,7,Wednesday,0,13.2,"""CNR5953891"""
2024-03-07,23,7,Thursday,2,0.0,"""CNR2994157"""
2024-07-05,15,5,Friday,0,214.2,"""CNR1331665"""
2024-01-23,16,23,Tuesday,22,0.0,"""CNR2010181"""
2024-01-09,8,9,Tuesday,0,0.0,"""CNR3527201"""
2024-08-08,10,8,Thursday,0,0.0,"""CNR4783575"""
2024-03-23,19,23,Saturday,0,0.0,"""CNR7085854"""
2024-02-18,19,18,Sunday,0,0.0,"""CNR5402912"""
2024-09-26,11,26,Thursday,0,32.4,"""CNR3887895"""
2024-03-01,7,1,Friday,0,0.0,"""CNR8742527"""
2024-09-05,14,5,Thursday,0,68.0,"""CNR4231639"""
2024-06-17,21,17,Monday,0,23.7,"""CNR2036370"""
2024-10-17,11,17,Thursday,19,0.0,"""CNR3756976"""
2024-01-07,14,7,Sunday,0,0.0,"""CNR7881997"""
2024-05-16,22,16,Thursday,31,0.0,"""CNR8302700"""
2024-01-03,10,3,Wednesday,0,0.0,"""CNR7698070"""
2024-06-05,20,5,Wednesday,0,28.7,"""CNR4248209"""
2024-10-23,9,23,Wednesday,0,0.0,"""CNR3001978"""
2024-07-02,12,2,Tuesday,0,331.4,"""CNR5666845"""
2024-05-24,9,24,Friday,23,16.9,"""CNR1878145"""
2024-11-19,3,19,Tuesday,0,0.0,"""CNR5033234"""
2024-08-19,12,19,Monday,23,120.7,"""CNR2203261"""
2024-11-28,7,28,Thursday,0,0.0,"""CNR5357761"""
2024-06-07,9,7,Friday,0,10.5,"""CNR7389765"""
2024-02-19,17,19,Monday,0,0.0,"""CNR3656556"""
2024-07-24,12,24,Wednesday,0,274.4,"""CNR2046458"""
2024-12-30,15,30,Monday,0,0.0,"""CNR4172925"""
2024-06-19,11,19,Wednesday,0,0.0,"""CNR3315418"""
2024-06-18,11,18,Tuesday,0,99.6,"""CNR6051356"""
2024-10-20,13,20,Sunday,0,0.0,"""CNR9402757"""
2024-03-23,12,23,Saturday,0,0.0,"""CNR9670740"""
2024-03-30,15,30,Saturday,0,0.0,"""CNR1277161"""
2024-07-05,11,5,Friday,29,214.2,"""CNR3555092"""
2024-05-04,21,4,Saturday,29,0.0,"""CNR5648648"""
2024-01-02,21,2,Tuesday,32,0.0,"""CNR2039500"""
2024-04-22,17,22,Monday,17,0.0,"""CNR1308988"""
2024-03-01,17,1,Friday,38,0.0,"""CNR9728337"""
2024-10-17,10,17,Thursday,0,0.0,"""CNR9166521"""
2024-05-17,11,17,Friday,13,0.0,"""CNR5114980"""
2024-01-14,22,14,Sunday,2,0.0,"""CNR5105650"""
2024-05-14,18,14,Tuesday,0,0.0,"""CNR7841799"""
2024-11-02,16,2,Saturday,0,0.0,"""CNR9122602"""
2024-01-27,14,27,Saturday,36,0.0,"""CNR8766022"""
2024-03-26,17,26,Tuesday,0,0.0,"""CNR6966689"""
2024-02-25,22,25,Sunday,40,0.0,"""CNR2758635"""
2024-07-06,16,6,Saturday,0,341.6,"""CNR8741997"""
2024-05-17,14,17,Friday,0,0.0,"""CNR1551758"""
2024-02-22,1,22,Thursday,0,0.0,"""CNR6755509"""
2024-09-03,18,3,Tuesday,33,123.3,"""CNR1147951"""
2024-03-21,12,21,Thursday,41,0.0,"""CNR3261561"""
2024-06-03,21,3,Monday,9,0.0,"""CNR3730418"""
2024-05-21,7,21,Tuesday,0,0.0,"""CNR5117454"""
2024-09-05,15,5,Thursday,0,68.0,"""CNR7827597"""
2024-02-11,13,11,Sunday,26,0.0,"""CNR7590006"""
2024-09-18,9,18,Wednesday,0,104.0,"""CNR9971036"""
2024-12-24,10,24,Tuesday,29,0.0,"""CNR9762122"""
2024-11-23,9,23,Saturday,8,0.0,"""CNR6338865"""
2024-03-25,18,25,Monday,0,0.0,"""CNR7397931"""
2024-12-08,3,8,Sunday,20,0.0,"""CNR6224259"""
2024-04-21,20,21,Sunday,0,0.0,"""CNR7153466"""
2024-01-18,5,18,Thursday,2,0.0,"""CNR9068105"""
2024-08-22,19,22,Thursday,0,0.0,"""CNR2936131"""
2024-01-17,13,17,Wednesday,0,0.0,"""CNR7051288"""
2024-06-03,12,3,Monday,0,0.0,"""CNR6028914"""
2024-05-10,20,10,Friday,19,0.0,"""CNR2251886"""
2024-08-29,18,29,Thursday,0,106.7,"""CNR7505186"""
2024-11-06,8,6,Wednesday,0,0.0,"""CNR4684800"""
2024-03-06,23,6,Wednesday,0,0.0,"""CNR7498722"""
2024-02-01,17,1,Thursday,0,0.0,"""CNR6088481"""
2024-02-12,7,12,Monday,2,0.0,"""CNR5771438"""
2024-06-02,18,2,Sunday,33,0.0,"""CNR1729800"""
2024-09-10,6,10,Tuesday,0,0.0,"""CNR7031446"""
2024-09-14,14,14,Saturday,4,0.0,"""CNR9145425"""
2024-01-20,18,20,Saturday,0,0.0,"""CNR1411060"""
2024-04-18,17,18,Thursday,8,0.0,"""CNR9394231"""
2024-09-30,5,30,Monday,0,0.0,"""CNR6587174"""
2024-01-31,20,31,Wednesday,0,0.0,"""CNR6217787"""
2024-11-28,11,28,Thursday,17,0.0,"""CNR4663484"""
2024-10-11,13,11,Friday,0,0.0,"""CNR7655807"""
2024-11-15,16,15,Friday,0,0.0,"""CNR5938600"""
2024-03-24,12,24,Sunday,3,0.0,"""CNR4343900"""
2024-06-13,18,13,Thursday,0,0.0,"""CNR6045402"""
2024-11-21,21,21,Thursday,38,0.0,"""CNR1404682"""
2024-04-04,20,4,Thursday,0,0.0,"""CNR2091941"""
2024-03-16,10,16,Saturday,0,0.0,"""CNR7324462"""
2024-06-09,16,9,Sunday,0,0.0,"""CNR3593299"""
2024-02-22,16,22,Thursday,3,0.0,"""CNR3570138"""
2024-05-15,0,15,Wednesday,0,0.0,"""CNR7465180"""
2024-03-10,18,10,Sunday,16,0.0,"""CNR3696365"""
2024-07-30,17,30,Tuesday,0,66.5,"""CNR6337057"""
2024-10-21,20,21,Monday,20,0.0,"""CNR8003768"""
2024-05-28,16,28,Tuesday,0,0.0,"""CNR9955135"""
2024-03-16,13,16,Saturday,0,0.0,"""CNR9656863"""
2024-04-23,11,23,Tuesday,0,0.0,"""CNR4236618"""
2024-08-07,14,7,Wednesday,0,13.2,"""CNR7474886"""
2024-08-08,20,8,Thursday,12,0.0,"""CNR2174268"""
2024-03-22,11,22,Friday,0,0.0,"""CNR3027286"""
2024-09-27,13,27,Friday,22,0.0,"""CNR1640208"""
2024-08-21,16,21,Wednesday,20,30.2,"""CNR9689515"""
2024-07-23,18,23,Tuesday,0,0.0,"""CNR4340989"""
2024-09-06,16,6,Friday,0,0.0,"""CNR7346362"""
2024-12-20,19,20,Friday,44,0.0,"""CNR2314845"""
2024-10-01,18,1,Tuesday,20,0.0,"""CNR6849348"""
2024-09-04,21,4,Wednesday,0,0.0,"""CNR8710530"""
2024-08-09,10,9,Friday,23,52.5,"""CNR2434488"""
2024-10-28,19,28,Monday,43,0.0,"""CNR6391423"""
2024-09-02,13,2,Monday,17,0.0,"""CNR7120431"""
2024-11-13,9,13,Wednesday,0,0.0,"""CNR1880046"""
2024-12-13,21,13,Friday,15,0.0,"""CNR8136796"""
2024-09-04,19,4,Wednesday,0,0.0,"""CNR2631938"""
2024-01-05,8,5,Friday,0,0.0,"""CNR2807129"""
2024-07-12,13,12,Friday,0,0.0,"""CNR7621847"""
2024-08-20,5,20,Tuesday,0,277.7,"""CNR4647675"""
2024-07-18,19,18,Thursday,0,0.0,"""CNR8476654"""
2024-06-08,7,8,Saturday,0,0.0,"""CNR8315485"""
2024-05-17,20,17,Friday,0,0.0,"""CNR9526061"""
2024-09-29,3,29,Sunday,20,30.6,"""CNR2945625"""
2024-02-24,15,24,Saturday,0,0.0,"""CNR5615346"""
2024-11-06,19,6,Wednesday,0,0.0,"""CNR5908425"""
2024-01-11,17,11,Thursday,0,0.0,"""CNR4711506"""
2024-05-12,20,12,Sunday,0,0.0,"""CNR3154540"""
2024-06-05,6,5,Wednesday,0,28.7,"""CNR8123078"""
2024-02-15,12,15,Thursday,0,0.0,"""CNR1468094"""
2024-11-24,21,24,Sunday,0,0.0,"""CNR3170116"""
2024-02-16,11,16,Friday,0,0.0,"""CNR7761267"""
2024-08-08,8,8,Thursday,0,0.0,"""CNR2735941"""
2024-11-11,17,11,Monday,43,0.0,"""CNR1523654"""
2024-08-28,17,28,Wednesday,2,70.0,"""CNR4240955"""
2024-08-11,22,11,Sunday,0,147.2,"""CNR8113550"""
2024-01-10,17,10,Wednesday,0,0.0,"""CNR1050573"""
2024-04-17,18,17,Wednesday,0,0.0,"""CNR4800329"""
2024-01-29,1,29,Monday,2,0.0,"""CNR3276618"""
2024-02-09,16,9,Friday,0,0.0,"""CNR8968210"""
2024-01-29,10,29,Monday,7,0.0,"""CNR7819045"""
2024-08-27,19,27,Tuesday,0,0.0,"""CNR1775650"""
2024-10-23,12,23,Wednesday,0,0.0,"""CNR1843313"""
2024-08-16,11,16,Friday,0,48.5,"""CNR7116791"""
2024-12-03,16,3,Tuesday,0,0.0,"""CNR6806386"""
2024-03-02,20,2,Saturday,8,0.0,"""CNR5194325"""
2024-05-05,5,5,Sunday,0,0.0,"""CNR4249313"""
2024-03-28,10,28,Thursday,0,0.0,"""CNR1258165"""
2024-02-27,5,27,Tuesday,0,0.0,"""CNR4495898"""
2024-04-11,15,11,Thursday,0,0.0,"""CNR5966073"""
2024-07-18,19,18,Thursday,15,0.0,"""CNR2192159"""
2024-07-26,18,26,Friday,0,543.9,"""CNR2822985"""
2024-07-30,1,30,Tuesday,5,66.5,"""CNR7924781"""
2024-04-18,19,18,Thursday,0,0.0,"""CNR7539249"""
2024-12-20,9,20,Friday,0,0.0,"""CNR5144168"""
2024-09-17,20,17,Tuesday,0,139.4,"""CNR5748445"""
2024-11-21,15,21,Thursday,2,0.0,"""CNR8721372"""
2024-11-29,6,29,Friday,9,0.0,"""CNR2237464"""
2024-06-24,11,24,Monday,0,0.0,"""CNR8927738"""
2024-04-22,10,22,Monday,0,0.0,"""CNR6964354"""
2024-04-28,16,28,Sunday,0,0.0,"""CNR7408357"""
2024-06-15,6,15,Saturday,0,0.0,"""CNR8257547"""
2024-11-03,16,3,Sunday,0,0.0,"""CNR2351248"""
2024-09-04,19,4,Wednesday,35,0.0,"""CNR6616211"""
2024-02-07,2,7,Wednesday,0,0.0,"""CNR3920594"""
2024-11-11,18,11,Monday,0,0.0,"""CNR9925594"""
2024-02-25,11,25,Sunday,21,0.0,"""CNR8397609"""
2024-06-07,18,7,Friday,11,10.5,"""CNR1043958"""
2024-04-26,21,26,Friday,15,0.0,"""CNR4604865"""
2024-09-24,12,24,Tuesday,0,0.0,"""CNR3830394"""
2024-01-06,10,6,Saturday,0,0.0,"""CNR7029831"""
2024-10-13,14,13,Sunday,1,0.0,"""CNR5153926"""
2024-01-08,17,8,Monday,0,0.0,"""CNR9642614"""
2024-03-08,19,8,Friday,0,0.0,"""CNR7131625"""
2024-01-10,21,10,Wednesday,0,0.0,"""CNR6909151"""
2024-01-19,5,19,Friday,0,0.0,"""CNR5386588"""
2024-12-03,6,3,Tuesday,15,0.0,"""CNR6223040"""
2024-01-08,18,8,Monday,0,0.0,"""CNR5566086"""
2024-08-01,11,1,Thursday,0,204.1,"""CNR8636272"""
2024-07-10,6,10,Wednesday,6,50.9,"""CNR4513758"""
2024-04-10,8,10,Wednesday,0,0.0,"""CNR3496152"""
2024-02-16,9,16,Friday,39,0.0,"""CNR8179621"""
2024-05-03,16,3,Friday,0,0.0,"""CNR2934457"""
2024-10-22,18,22,Tuesday,0,0.0,"""CNR7626578"""
2024-08-21,6,21,Wednesday,11,30.2,"""CNR7383318"""
2024-09-25,21,25,Wednesday,0,0.0,"""CNR8311181"""
2024-04-07,19,7,Sunday,0,0.0,"""CNR9853651"""
2024-04-18,14,18,Thursday,0,0.0,"""CNR5791323"""
2024-10-17,10,17,Thursday,31,0.0,"""CNR7010574"""
2024-11-10,10,10,Sunday,15,0.0,"""CNR3898577"""
2024-02-14,9,14,Wednesday,23,0.0,"""CNR6392703"""
2024-10-16,19,16,Wednesday,0,0.0,"""CNR7621175"""
2024-08-01,6,1,Thursday,0,204.1,"""CNR8518853"""
2024-05-12,12,12,Sunday,0,0.0,"""CNR5278263"""
2024-06-04,19,4,Tuesday,0,0.0,"""CNR9789707"""
2024-09-18,10,18,Wednesday,0,104.0,"""CNR5385140"""
2024-02-22,12,22,Thursday,5,0.0,"""CNR4088622"""
2024-02-04,7,4,Sunday,0,0.0,"""CNR7095932"""
2024-06-28,14,28,Friday,33,0.0,"""CNR9091126"""
2024-05-03,21,3,Friday,31,0.0,"""CNR5518473"""
2024-04-23,22,23,Tuesday,0,0.0,"""CNR2990762"""
2024-12-19,18,19,Thursday,0,0.0,"""CNR3509078"""
2024-03-29,18,29,Friday,35,0.0,"""CNR2576344"""
2024-03-20,10,20,Wednesday,4,0.0,"""CNR4353952"""
2024-02-18,2,18,Sunday,0,0.0,"""CNR1233234"""
2024-06-18,20,18,Tuesday,41,99.6,"""CNR2274631"""
2024-09-17,19,17,Tuesday,12,139.4,"""CNR1149934"""
2024-01-24,13,24,Wednesday,11,0.0,"""CNR5216490"""
2024-01-03,17,3,Wednesday,0,0.0,"""CNR8848936"""
2024-12-04,7,4,Wednesday,42,0.0,"""CNR5196448"""
2024-03-14,17,14,Thursday,0,0.0,"""CNR1600056"""
2024-06-25,7,25,Tuesday,19,0.0,"""CNR9643487"""
2024-09-10,16,10,Tuesday,6,0.0,"""CNR2584353"""
2024-08-10,15,10,Saturday,32,0.0,"""CNR7185005"""
2024-09-08,11,8,Sunday,29,0.0,"""CNR9945323"""
2024-05-07,16,7,Tuesday,8,0.0,"""CNR8446831"""
2024-01-28,5,28,Sunday,0,6.8,"""CNR4742460"""
2024-03-05,2,5,Tuesday,2,0.0,"""CNR2389284"""
2024-01-27,19,27,Saturday,20,0.0,"""CNR4043265"""
2024-04-08,17,8,Monday,0,0.0,"""CNR7336796"""
2024-03-13,3,13,Wednesday,0,0.0,"""CNR9237910"""
2024-10-24,20,24,Thursday,35,0.0,"""CNR9375147"""
2024-10-21,19,21,Monday,0,0.0,"""CNR3669597"""
2024-07-15,19,15,Monday,0,0.0,"""CNR3310055"""
2024-05-20,19,20,Monday,0,0.0,"""CNR4898666"""
2024-07-06,21,6,Saturday,0,341.6,"""CNR9554033"""
2024-06-09,10,9,Sunday,33,0.0,"""CNR4419337"""
2024-06-01,19,1,Saturday,31,0.0,"""CNR4111978"""
2024-01-28,15,28,Sunday,0,6.8,"""CNR1387222"""
2024-02-21,14,21,Wednesday,0,0.0,"""CNR1371924"""
2024-02-22,14,22,Thursday,0,0.0,"""CNR5793852"""
2024-09-23,12,23,Monday,0,18.7,"""CNR8908018"""
2024-08-24,18,24,Saturday,42,0.0,"""CNR4783162"""
2024-06-17,5,17,Monday,19,23.7,"""CNR6202186"""
2024-09-13,18,13,Friday,15,0.0,"""CNR1230354"""
2024-11-28,5,28,Thursday,0,0.0,"""CNR1018177"""
2024-11-11,23,11,Monday,0,0.0,"""CNR6776049"""
2024-03-18,12,18,Monday,0,0.0,"""CNR6482043"""
2024-06-03,18,3,Monday,0,0.0,"""CNR3543018"""
2024-11-22,7,22,Friday,0,0.0,"""CNR7883342"""
2024-07-02,22,2,Tuesday,20,331.4,"""CNR3449365"""
2024-04-17,18,17,Wednesday,25,0.0,"""CNR4441158"""
2024-04-15,13,15,Monday,0,0.0,"""CNR6551202"""
2024-02-02,21,2,Friday,0,0.0,"""CNR2766036"""
2024-10-06,22,6,Sunday,18,0.0,"""CNR5287375"""
2024-06-12,10,12,Wednesday,41,70.6,"""CNR6081113"""
2024-10-09,8,9,Wednesday,0,0.0,"""CNR6084754"""
2024-08-12,22,12,Monday,19,104.5,"""CNR6766668"""
2024-02-17,5,17,Saturday,0,0.0,"""CNR3468004"""
2024-08-08,15,8,Thursday,18,0.0,"""CNR7770370"""
2024-09-01,11,1,Sunday,0,0.0,"""CNR8373762"""
2024-06-08,7,8,Saturday,0,0.0,"""CNR4643179"""
2024-03-06,12,6,Wednesday,36,0.0,"""CNR7311651"""
2024-05-06,4,6,Monday,17,0.0,"""CNR9811206"""
2024-02-29,14,29,Thursday,44,0.0,"""CNR3540471"""
2024-08-11,23,11,Sunday,0,147.2,"""CNR2672456"""
2024-04-13,15,13,Saturday,0,0.0,"""CNR4341522"""
2024-05-04,16,4,Saturday,30,0.0,"""CNR5749772"""
2024-09-11,19,11,Wednesday,25,0.0,"""CNR7470350"""
2024-06-17,7,17,Monday,0,23.7,"""CNR7891359"""
2024-08-17,15,17,Saturday,0,0.0,"""CNR3464258"""
2024-10-01,22,1,Tuesday,0,0.0,"""CNR2961599"""
2024-01-19,9,19,Friday,0,0.0,"""CNR9867224"""
2024-09-16,11,16,Monday,0,23.2,"""CNR6800982"""
2024-11-03,10,3,Sunday,35,0.0,"""CNR5689646"""
2024-04-28,18,28,Sunday,2,0.0,"""CNR6138604"""
2024-10-25,21,25,Friday,2,6.4,"""CNR6559757"""
2024-11-28,9,28,Thursday,0,0.0,"""CNR4103932"""
2024-12-17,9,17,Tuesday,0,0.0,"""CNR6584009"""
2024-06-22,21,22,Saturday,0,0.0,"""CNR3952721"""
2024-05-09,5,9,Thursday,39,0.0,"""CNR3095796"""
2024-03-05,16,5,Tuesday,5,0.0,"""CNR3296844"""
2024-11-13,3,13,Wednesday,0,0.0,"""CNR6424355"""
2024-12-21,15,21,Saturday,0,4.9,"""CNR1411252"""
2024-04-18,16,18,Thursday,0,0.0,"""CNR8330043"""
2024-04-20,12,20,Saturday,0,0.0,"""CNR8950289"""
2024-04-23,13,23,Tuesday,0,0.0,"""CNR7405071"""
2024-05-06,10,6,Monday,8,0.0,"""CNR3034525"""
2024-09-10,19,10,Tuesday,0,0.0,"""CNR2788553"""
2024-03-18,23,18,Monday,20,0.0,"""CNR6357616"""
2024-04-02,10,2,Tuesday,0,0.0,"""CNR2688619"""
2024-04-28,19,28,Sunday,42,0.0,"""CNR4221954"""
2024-11-27,18,27,Wednesday,0,0.0,"""CNR8240797"""
2024-10-01,21,1,Tuesday,43,0.0,"""CNR5311238"""
2024-01-26,16,26,Friday,0,0.0,"""CNR6406711"""
2024-12-09,5,9,Monday,4,0.0,"""CNR5335761"""
2024-08-23,18,23,Friday,0,0.0,"""CNR5300873"""
2024-01-19,17,19,Friday,0,0.0,"""CNR5242522"""
2024-05-09,14,9,Thursday,0,0.0,"""CNR7293445"""
2024-06-26,18,26,Wednesday,0,0.0,"""CNR2604443"""
2024-07-25,8,25,Thursday,0,124.0,"""CNR6009056"""
2024-01-08,15,8,Monday,0,0.0,"""CNR1589009"""
2024-02-26,22,26,Monday,23,18.6,"""CNR3750754"""
2024-04-18,22,18,Thursday,0,0.0,"""CNR1419915"""
2024-03-31,7,31,Sunday,0,0.0,"""CNR7486786"""
2024-10-07,16,7,Monday,0,0.0,"""CNR2254930"""
2024-04-28,16,28,Sunday,37,0.0,"""CNR7561855"""
2024-04-19,14,19,Friday,14,0.0,"""CNR4812479"""
2024-11-14,16,14,Thursday,10,0.0,"""CNR8531841"""
2024-09-09,12,9,Monday,0,156.7,"""CNR6187299"""
2024-10-27,11,27,Sunday,0,4.9,"""CNR8827545"""
2024-12-20,6,20,Friday,17,0.0,"""CNR7734624"""
2024-08-14,17,14,Wednesday,0,103.8,"""CNR9350677"""
2024-08-16,9,16,Friday,16,48.5,"""CNR9868774"""
